activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio,unknown_87,unknown_88,unknown_90,lap_number
running,30.799999999999955,82,10651.61,30.799999999999955,2.958,0.5,146,522827448,51823316,2.958,288.0,48.87,39.5,1087.0,26,2025-09-11 17:46:27,93.7,8.28,0,300,-1.0,35
running,30.799999999999955,82,10668.21,30.799999999999955,2.967,0.5,145,522828140,51825587,2.967,289.0,48.78,39.75,1073.0,26,2025-09-11 17:46:33,91.7,8.37,0,300,-1.0,35
running,30.600000000000023,82,10673.85,30.600000000000023,2.958,0.5,145,522828421,51826326,2.958,285.0,48.78,39.25,1064.0,26,2025-09-11 17:46:35,93.7,8.59,0,300,-1.0,35
running,30.600000000000023,82,10687.02,30.600000000000023,2.949,0.0,144,522828959,51828136,2.949,293.0,49.0,39.75,1062.0,26,2025-09-11 17:46:40,93.7,8.46,0,300,-1.0,35
running,30.600000000000023,81,10693.99,30.600000000000023,2.939,0.5,144,522829200,51829107,2.939,299.0,48.81,40.5,1048.0,26,2025-09-11 17:46:43,85.7,8.18,0,300,-1.0,35
running,30.600000000000023,81,10697.94,30.600000000000023,2.93,0.0,143,522829094,51829659,2.93,303.0,48.81,40.75,1011.0,26,2025-09-11 17:46:45,83.0,8.18,0,300,-1.0,35
running,30.600000000000023,81,10703.06,30.600000000000023,2.902,0.0,144,522828594,51829968,2.902,302.0,48.81,40.75,861.0,26,2025-09-11 17:46:47,83.0,8.59,0,300,-1.0,35
running,30.799999999999955,82,10720.27,30.799999999999955,2.855,0.0,144,522826858,51830819,2.855,291.0,48.71,40.0,1000.0,26,2025-09-11 17:46:53,87.7,8.87,0,300,-1.0,35
running,31.0,81,10737.07,31.0,2.837,0.5,144,522825083,51830810,2.837,293.0,48.71,39.75,1014.0,26,2025-09-11 17:46:59,94.5,8.96,0,300,-1.0,35
running,31.200000000000045,81,10739.88,31.200000000000045,2.837,0.5,144,522824810,51830633,2.837,295.0,48.71,40.0,1013.0,26,2025-09-11 17:47:00,93.7,9.06,0,300,-1.0,35
running,31.399999999999977,81,10757.05,31.399999999999977,2.827,0.5,143,522823321,51829146,2.827,294.0,48.71,40.0,1017.0,26,2025-09-11 17:47:06,91.7,8.87,0,300,-1.0,35
running,31.399999999999977,82,10762.91,31.399999999999977,2.827,0.0,145,522822902,51828499,2.827,293.0,48.71,40.25,1014.0,26,2025-09-11 17:47:08,91.7,8.87,0,300,-1.0,35
running,31.399999999999977,82,10776.58,31.399999999999977,2.846,0.0,142,522821989,51826912,2.846,293.0,48.71,40.0,1025.0,26,2025-09-11 17:47:13,91.7,8.59,0,300,-1.0,35
running,31.399999999999977,82,10782.21,31.399999999999977,2.846,0.0,142,522821621,51826249,2.846,294.0,48.62,40.5,1000.0,26,2025-09-11 17:47:15,87.7,8.59,0,300,-1.0,35
running,31.399999999999977,83,10800.08,31.399999999999977,2.846,0.0,144,522820570,51824037,2.846,290.0,48.53,40.0,1033.0,26,2025-09-11 17:47:21,88.7,8.46,0,300,-1.0,35
running,31.600000000000023,83,10806.02,31.600000000000023,2.855,0.0,143,522820248,51823274,2.855,289.0,48.43,39.75,1042.0,26,2025-09-11 17:47:23,92.7,8.46,0,300,-1.0,35
running,31.600000000000023,83,10809.02,31.600000000000023,2.865,0.0,144,522820078,51822898,2.865,289.0,48.43,39.75,1042.0,26,2025-09-11 17:47:24,90.7,8.46,0,300,-1.0,35
running,31.600000000000023,83,10826.43,31.600000000000023,2.883,0.0,145,522819142,51820662,2.883,286.0,48.31,39.5,1050.0,26,2025-09-11 17:47:30,90.7,8.46,0,300,-1.0,35
running,31.600000000000023,83,10829.53,31.600000000000023,2.893,0.0,145,522818958,51820280,2.893,285.0,48.31,39.25,1053.0,26,2025-09-11 17:47:31,92.7,8.68,0,300,-1.0,35
running,31.799999999999955,83,10847.35,31.799999999999955,2.911,0.5,144,522817967,51818018,2.911,286.0,48.21,39.5,1058.0,26,2025-09-11 17:47:37,86.7,8.28,0,300,-1.0,35
running,31.799999999999955,83,10852.61,31.799999999999955,2.921,0.5,145,522817852,51817269,2.921,289.0,48.21,40.0,1061.0,26,2025-09-11 17:47:39,93.7,8.37,0,300,-1.0,35
running,31.600000000000023,83,10858.21,31.600000000000023,2.921,0.0,145,522818242,51816646,2.921,288.0,48.21,39.5,1049.0,26,2025-09-11 17:47:41,90.7,8.37,0,300,-1.0,35
running,31.200000000000045,82,10876.12,31.200000000000045,2.911,0.5,143,522820018,51815635,2.911,289.0,48.09,39.5,1055.0,26,2025-09-11 17:47:47,99.5,8.78,0,300,-1.0,35
running,31.0,82,10893.85,31.0,2.921,0.5,144,522821779,51814643,2.921,291.0,47.96,40.0,1060.0,26,2025-09-11 17:47:53,89.7,8.28,0,300,-1.0,35
running,31.0,82,10896.73,31.0,2.93,0.5,145,522822079,51814543,2.93,291.0,47.96,40.0,1057.0,26,2025-09-11 17:47:54,88.7,8.28,0,300,-1.0,35
running,30.799999999999955,83,10899.55,30.799999999999955,2.93,0.0,143,522822380,51814492,2.93,291.0,47.96,40.0,1052.0,26,2025-09-11 17:47:55,88.7,8.18,0,300,-1.0,35
running,30.799999999999955,83,10914.81,30.799999999999955,2.93,0.0,143,522823899,51815236,2.93,290.0,47.87,39.75,1055.0,26,2025-09-11 17:48:00,88.7,8.28,0,300,-1.0,35
running,30.600000000000023,83,10927.73,30.600000000000023,2.939,0.5,143,522824823,51816645,2.939,290.0,48.0,40.0,1063.0,27,2025-09-11 17:48:04,89.7,8.18,0,300,-1.0,35
running,30.600000000000023,83,10933.94,30.600000000000023,2.949,0.0,143,522825183,51817420,2.949,290.0,48.0,40.0,1088.0,27,2025-09-11 17:48:06,89.7,8.0,0,300,-1.0,35
running,30.799999999999955,82,10952.07,30.799999999999955,2.967,0.0,143,522826015,51819851,2.967,287.0,48.31,39.0,1101.0,27,2025-09-11 17:48:12,93.7,8.18,0,300,-1.0,35
running,30.799999999999955,82,10957.99,30.799999999999955,2.967,0.0,143,522826254,51820668,2.967,289.0,48.5,39.25,1102.0,27,2025-09-11 17:48:14,95.5,8.37,0,300,-1.0,35
running,30.600000000000023,82,10975.76,30.600000000000023,2.977,0.0,144,522826994,51823102,2.977,291.0,48.68,39.75,1092.0,27,2025-09-11 17:48:20,105.2,8.68,0,300,-1.0,35
running,30.399999999999977,82,10981.69,30.399999999999977,2.977,0.0,146,522827242,51823912,2.977,290.0,48.68,39.5,1086.0,27,2025-09-11 17:48:22,99.5,8.59,0,300,-1.0,35
running,30.0,83,10999.39,30.0,2.986,0.0,145,522828187,51826192,2.986,282.0,48.87,39.25,1076.0,27,2025-09-11 17:48:28,91.7,8.37,0,300,-1.0,35
running,29.799999999999955,83,11005.07,29.799999999999955,2.986,0.0,145,522828498,51826914,2.986,285.0,48.87,39.25,1079.0,27,2025-09-11 17:48:30,91.7,8.37,0,300,-1.0,35
running,30.200000000000045,83,11022.31,30.200000000000045,2.986,0.0,145,522829191,51829246,2.986,288.0,48.78,39.75,1073.0,27,2025-09-11 17:48:36,89.7,8.18,0,300,-1.0,35
running,30.200000000000045,83,11024.78,30.200000000000045,2.986,0.5,146,522829092,51829588,2.986,285.0,48.78,39.5,1065.0,27,2025-09-11 17:48:37,89.7,8.46,0,300,-1.0,35
running,30.200000000000045,83,11030.57,30.200000000000045,2.986,0.0,145,522828546,51829996,2.986,288.0,48.68,39.5,1059.0,27,2025-09-11 17:48:39,98.5,8.68,0,300,-1.0,35
running,30.0,82,11048.2,30.0,2.967,0.0,146,522826758,51830856,2.967,291.0,48.78,39.75,1067.0,27,2025-09-11 17:48:45,97.5,8.96,0,300,-1.0,35
running,30.200000000000045,81,11059.16,30.200000000000045,2.967,0.5,144,522825607,51831181,2.967,293.0,49.09,39.75,1063.0,27,2025-09-11 17:48:49,92.7,8.46,0,300,-1.0,35
running,30.0,81,11073.86,30.0,2.949,0.5,144,522824131,51830495,2.949,295.0,49.09,40.25,1042.0,27,2025-09-11 17:48:54,91.7,8.68,0,300,-1.0,35
running,30.399999999999977,81,11092.76,30.399999999999977,2.958,0.5,147,522822548,51828745,2.958,289.0,48.87,39.25,1083.0,27,2025-09-11 17:49:00,99.5,8.96,0,300,-1.0,35
running,30.600000000000023,82,11099.11,30.600000000000023,2.967,0.0,146,522822070,51828073,2.967,289.0,48.87,39.75,1085.0,27,2025-09-11 17:49:02,92.7,8.68,0,300,-1.0,35
running,30.799999999999955,82,11117.69,30.799999999999955,2.995,0.0,147,522820983,51825769,2.995,289.0,48.78,39.5,1105.0,27,2025-09-11 17:49:08,94.5,8.28,0,300,-1.0,35
running,31.399999999999977,83,11135.4,31.399999999999977,3.023,0.0,148,522820079,51823462,3.023,289.0,48.59,39.75,1091.0,27,2025-09-11 17:49:14,91.7,8.18,0,300,-1.0,35
running,31.399999999999977,83,11141.03,31.399999999999977,3.023,0.0,147,522819857,51822685,3.023,287.0,48.59,39.5,1082.0,27,2025-09-11 17:49:16,90.7,8.18,0,300,-1.0,35
running,31.600000000000023,82,11155.13,31.600000000000023,3.014,0.0,148,522819310,51820739,3.014,289.0,48.59,39.5,1069.0,27,2025-09-11 17:49:21,97.5,8.59,0,300,-1.0,35
running,31.799999999999955,82,11157.96,31.799999999999955,3.004,0.5,147,522819146,51820387,3.004,289.0,48.59,39.75,1062.0,27,2025-09-11 17:49:22,95.5,8.68,0,300,-1.0,35
running,32.0,82,11175.46,32.0,2.995,0.5,147,522818170,51818169,2.995,289.0,48.68,39.5,1059.0,26,2025-09-11 17:49:28,94.5,8.59,0,300,-1.0,35
running,32.0,83,11180.93,32.0,2.995,0.0,147,522817998,51817403,2.995,289.0,48.59,39.75,1062.0,27,2025-09-11 17:49:30,89.7,8.28,0,300,-1.0,35
running,32.0,83,11186.17,32.0,2.995,0.0,147,522818235,51816713,2.995,288.0,48.59,40.0,1053.0,27,2025-09-11 17:49:32,87.7,8.18,0,300,-1.0,35
running,32.0,82,11191.81,32.0,2.986,0.5,146,522818774,51816334,2.986,289.0,48.59,39.5,1053.0,27,2025-09-11 17:49:34,95.5,8.46,0,300,-1.0,35
running,31.399999999999977,83,11208.88,31.399999999999977,2.968,0.0,146,522820509,51815513,2.968,292.0,49.09,40.25,1048.0,27,2025-09-11 17:49:40,88.7,8.28,0,300,-1.0,35
running,31.399999999999977,82,11211.72,31.399999999999977,2.968,0.5,146,522820792,51815355,2.968,293.0,49.09,40.25,1049.0,27,2025-09-11 17:49:41,90.7,8.37,0,300,-1.0,35
running,31.0,82,11228.79,31.0,2.958,0.5,146,522822564,51814737,2.958,291.0,49.0,40.0,1047.0,27,2025-09-11 17:49:47,91.7,8.59,0,300,-1.0,35
running,31.0,82,11231.51,31.0,2.958,0.5,145,522822856,51814712,2.958,288.0,49.0,39.75,1044.0,27,2025-09-11 17:49:48,93.7,8.78,0,300,-1.0,35
running,30.799999999999955,82,11246.72,30.799999999999955,2.949,0.5,145,522824267,51815736,2.949,291.0,49.34,39.75,1048.0,27,2025-09-11 17:49:53,89.7,8.28,0,300,-1.0,35
running,30.600000000000023,83,11253.14,30.600000000000023,2.949,0.0,143,522824677,51816500,2.949,289.0,49.34,39.75,1040.0,27,2025-09-11 17:49:55,84.7,8.09,0,300,-1.0,35
running,30.600000000000023,83,11268.59,30.600000000000023,2.949,0.5,144,522825499,51818489,2.949,289.0,49.25,40.25,1043.0,27,2025-09-11 17:50:00,87.7,8.09,0,300,-1.0,35
running,30.399999999999977,83,11285.75,30.399999999999977,2.968,0.0,145,522826357,51820743,2.968,289.0,49.15,39.75,1066.0,27,2025-09-11 17:50:06,91.7,8.28,0,300,-1.0,35
running,30.200000000000045,82,11294.24,30.200000000000045,2.958,0.5,144,522826766,51821865,2.958,288.0,49.15,39.5,1056.0,27,2025-09-11 17:50:09,92.7,8.46,0,300,-1.0,35
running,30.200000000000045,83,11311.36,30.200000000000045,2.958,0.5,140,522827519,51824182,2.958,285.0,49.15,39.5,1055.0,27,2025-09-11 17:50:15,89.7,8.18,0,300,-1.0,35
running,29.799999999999955,83,11319.89,29.799999999999955,2.949,0.5,142,522827847,51825365,2.949,287.0,49.06,39.75,1048.0,27,2025-09-11 17:50:18,90.7,8.37,0,300,-1.0,35
running,29.799999999999955,83,11336.75,29.799999999999955,2.949,0.5,143,522828671,51827591,2.949,287.0,49.25,39.5,1049.0,27,2025-09-11 17:50:24,96.5,8.59,0,300,-1.0,35
running,29.799999999999955,83,11339.43,29.799999999999955,2.949,0.0,142,522828803,51827944,2.949,289.0,49.12,40.0,1054.0,27,2025-09-11 17:50:25,92.7,8.46,0,300,-1.0,35
running,29.799999999999955,84,11350.47,29.799999999999955,2.94,0.0,143,522829062,51829489,2.94,289.0,49.03,40.25,1018.0,27,2025-09-11 17:50:29,84.7,8.28,0,300,-1.0,35
running,29.799999999999955,84,11353.02,29.799999999999955,2.93,0.0,141,522828879,51829778,2.93,288.0,49.03,40.0,1022.0,27,2025-09-11 17:50:30,84.7,8.28,0,300,-1.0,35
running,29.799999999999955,83,11368.88,29.799999999999955,2.902,0.0,140,522827314,51830650,2.902,297.0,49.03,41.0,1000.0,27,2025-09-11 17:50:36,83.7,8.18,0,300,-1.0,35
running,29.799999999999955,82,11385.04,29.799999999999955,2.865,0.5,140,522825655,51831348,2.865,297.0,48.81,40.75,984.0,27,2025-09-11 17:50:42,83.0,8.46,0,300,-1.0,35
running,29.600000000000023,82,11390.0,29.600000000000023,2.865,0.5,140,522825123,51831411,2.865,296.0,48.9,40.5,974.0,27,2025-09-11 17:50:44,85.7,8.59,0,300,-1.0,35
running,29.600000000000023,80,11396.99,29.600000000000023,2.837,0.5,140,522824377,51831295,2.837,309.0,48.81,41.25,984.0,27,2025-09-11 17:50:47,88.7,8.68,0,300,-1.0,35
running,29.600000000000023,80,11399.14,29.600000000000023,2.827,0.5,140,522824160,51831186,2.827,298.0,48.81,39.75,980.0,27,2025-09-11 17:50:48,83.7,8.59,0,300,-1.0,35
running,29.0,59,11401.25,29.0,0.0,0.5,126,522822317,51829207,0.0,368.0,43.25,42.5,366.0,27,2025-09-11 17:51:21,86.7,25.37,0,300,-1.0,35
running,29.0,79,11403.73,29.0,0.0,0.0,128,522822189,51828884,0.0,338.0,45.06,41.0,434.0,27,2025-09-11 17:51:22,99.5,22.93,0,300,-1.0,35
running,29.200000000000045,81,11412.88,29.200000000000045,2.1,0.5,131,522821786,51827646,2.1,297.0,46.5,39.5,1088.0,27,2025-09-11 17:51:25,98.5,9.15,0,300,-1.0,35
running,29.600000000000023,83,11426.27,29.600000000000023,2.995,0.5,131,522821100,51825900,2.995,284.0,47.12,39.25,1086.0,27,2025-09-11 17:51:29,92.7,8.59,0,300,-1.0,35
running,30.399999999999977,82,11435.12,30.399999999999977,3.089,0.5,130,522820636,51824754,3.089,289.0,47.46,39.25,1127.0,27,2025-09-11 17:51:32,97.5,8.46,0,300,-1.0,35
running,30.600000000000023,78,11435.12,30.600000000000023,3.005,0.0,130,522820485,51824316,3.005,294.0,47.59,38.5,1175.0,27,2025-09-11 17:51:34,85.7,8.09,0,300,-1.0,35
running,30.600000000000023,77,11436.07,30.600000000000023,2.977,0.0,129,522820524,51824447,2.977,296.0,47.68,37.5,1033.0,27,2025-09-11 17:51:35,56.5,6.9,0,300,-1.0,35
running,30.399999999999977,76,11439.19,30.399999999999977,2.529,0.5,130,522820601,51824534,2.529,311.0,47.84,40.0,471.0,27,2025-09-11 17:51:38,108.2,24.0,0,300,-1.0,35
running,30.200000000000045,79,11449.06,30.200000000000045,1.764,0.5,133,522820167,51823198,1.764,304.0,47.93,40.25,578.0,27,2025-09-11 17:51:42,89.7,17.56,0,300,-1.0,35
running,30.399999999999977,80,11454.58,30.399999999999977,2.221,0.5,134,522819886,51822476,2.221,301.0,48.03,40.5,808.0,27,2025-09-11 17:51:44,89.7,13.28,0,300,-1.0,35
running,30.799999999999955,82,11471.47,30.799999999999955,2.725,0.0,134,522819019,51820278,2.725,296.0,48.31,40.5,967.0,27,2025-09-11 17:51:50,87.7,9.37,0,300,-1.0,35
running,31.0,82,11487.95,31.0,2.753,0.5,137,522818097,51818193,2.753,291.0,48.31,40.0,989.0,27,2025-09-11 17:51:56,87.7,8.78,0,300,-1.0,35
running,31.0,82,11490.79,31.0,2.753,0.5,137,522817950,51817824,2.753,291.0,48.31,39.75,989.0,27,2025-09-11 17:51:57,87.7,8.78,0,300,-1.0,35
running,31.0,82,11493.52,31.0,2.734,0.0,137,522817888,51817424,2.734,292.0,48.31,40.0,990.0,27,2025-09-11 17:51:58,89.7,8.87,0,300,-1.0,35
running,31.200000000000045,82,11498.8,31.200000000000045,2.734,0.0,138,522818144,51816739,2.734,292.0,48.31,40.0,993.0,27,2025-09-11 17:52:00,87.7,8.78,0,300,-1.0,35
running,30.799999999999955,81,11512.78,30.799999999999955,2.715,0.5,139,522819510,51815915,2.715,303.0,48.62,41.25,987.0,27,2025-09-11 17:52:05,88.7,8.87,0,300,-1.0,35
running,30.600000000000023,81,11527.08,30.600000000000023,2.725,0.5,142,522820928,51815102,2.725,295.0,48.71,40.25,998.0,27,2025-09-11 17:52:10,91.7,8.96,0,300,-1.0,35
running,30.399999999999977,82,11532.98,30.399999999999977,2.734,0.0,141,522821520,51814789,2.734,295.0,48.71,40.25,995.0,27,2025-09-11 17:52:12,89.7,8.87,0,300,-1.0,35
running,30.399999999999977,82,11549.96,30.399999999999977,2.762,0.5,143,522823305,51814477,2.762,295.0,48.9,40.5,1000.0,27,2025-09-11 17:52:18,86.7,8.46,0,300,-1.0,35
running,30.399999999999977,82,11556.27,30.399999999999977,2.762,0.5,140,522823926,51814839,2.762,292.0,49.0,40.0,1006.0,27,2025-09-11 17:52:20,88.7,8.68,0,300,-1.0,35
running,30.600000000000023,82,11565.51,30.600000000000023,2.771,0.0,140,522824713,51815673,2.771,295.0,49.0,40.25,1038.0,27,2025-09-11 17:52:23,91.7,8.59,0,300,-1.0,35
running,30.399999999999977,82,11583.21,30.399999999999977,2.79,0.0,140,522825716,51817892,2.79,291.0,48.68,39.75,1041.0,27,2025-09-11 17:52:29,94.5,8.78,0,300,-1.0,35
running,29.799999999999955,81,11600.29,29.799999999999955,2.809,0.5,140,522826529,51820157,2.809,295.0,48.68,39.75,1043.0,27,2025-09-11 17:52:35,98.5,9.06,0,300,-1.0,35
running,29.799999999999955,81,11603.11,29.799999999999955,2.809,0.5,140,522826666,51820528,2.809,293.0,48.68,39.75,1034.0,27,2025-09-11 17:52:36,96.5,9.06,0,300,-1.0,35
running,29.799999999999955,82,11620.37,29.799999999999955,2.818,0.0,141,522827504,51822813,2.818,293.0,48.68,40.0,1022.0,27,2025-09-11 17:52:42,94.5,8.96,0,300,-1.0,35
running,29.799999999999955,82,11628.99,29.799999999999955,2.818,0.5,141,522827888,51823979,2.818,289.0,48.68,39.5,1020.0,27,2025-09-11 17:52:45,91.7,8.78,0,300,-1.0,35
running,29.799999999999955,83,11644.81,29.799999999999955,2.818,0.0,141,522828478,51826177,2.818,292.0,48.59,40.25,1013.0,27,2025-09-11 17:52:51,86.7,8.28,0,300,-1.0,35
running,29.799999999999955,82,11650.48,29.799999999999955,2.818,0.5,142,522828744,51826934,2.818,291.0,48.5,40.0,1009.0,27,2025-09-11 17:52:53,93.7,8.68,0,300,-1.0,35
running,30.200000000000045,82,11666.89,30.200000000000045,2.834,0.5,143,522829196,51829269,2.834,294.0,48.31,40.25,1008.0,27,2025-09-11 17:52:59,85.7,8.46,0,300,-1.0,35
running,30.200000000000045,83,11669.39,30.200000000000045,2.834,0.0,142,522829116,51829622,2.834,293.0,48.31,40.5,988.0,27,2025-09-11 17:53:00,75.0,8.18,0,300,-1.0,35
running,30.600000000000023,83,11672.12,30.600000000000023,2.814,0.5,141,522828915,51829917,2.814,294.0,48.31,40.5,991.0,27,2025-09-11 17:53:01,79.0,8.09,0,300,-1.0,35
running,30.600000000000023,82,11680.12,30.600000000000023,2.814,0.5,141,522828119,51830361,2.814,294.0,48.4,40.5,978.0,27,2025-09-11 17:53:04,92.7,8.68,0,300,-1.0,35
running,30.600000000000023,81,11697.16,30.600000000000023,2.782,0.5,140,522826347,51830989,2.782,300.0,48.5,40.5,1000.0,27,2025-09-11 17:53:10,89.7,8.78,0,300,-1.0,35
running,30.600000000000023,81,11699.97,30.600000000000023,2.782,0.5,141,522826048,51831046,2.782,299.0,48.59,40.5,1001.0,27,2025-09-11 17:53:11,90.7,8.87,0,300,-1.0,35
running,30.200000000000045,81,11716.67,30.200000000000045,2.782,0.0,141,522824269,51830871,2.782,297.0,48.75,40.5,1010.0,27,2025-09-11 17:53:17,86.7,8.59,0,300,-1.0,35
running,30.200000000000045,81,11721.91,30.200000000000045,2.782,0.0,140,522823721,51830686,2.782,300.0,48.84,40.5,1012.0,27,2025-09-11 17:53:19,97.5,8.87,0,300,-1.0,35
running,31.399999999999977,79,11736.88,31.399999999999977,2.754,0.5,139,522822359,51829577,2.754,307.0,48.75,40.75,968.0,27,2025-09-11 17:53:25,88.7,9.25,0,300,-1.0,35
running,31.799999999999955,80,11739.53,31.799999999999955,2.754,0.0,140,522822181,51829271,2.754,307.0,48.75,40.75,958.0,27,2025-09-11 17:53:26,90.7,9.15,0,300,-1.0,35
running,32.39999999999998,82,11756.05,32.39999999999998,2.711,0.0,139,522821350,51827107,2.711,302.0,48.53,41.0,957.0,27,2025-09-11 17:53:32,85.7,8.87,0,300,-1.0,35
running,32.39999999999998,82,11758.98,32.39999999999998,2.711,0.0,138,522821205,51826721,2.711,300.0,48.53,41.0,957.0,27,2025-09-11 17:53:33,86.7,8.78,0,300,-1.0,35
running,32.60000000000002,83,11776.94,32.60000000000002,2.737,0.5,138,522820302,51824368,2.737,296.0,48.53,41.0,1016.0,27,2025-09-11 17:53:39,85.7,8.28,0,300,-1.0,35
running,32.60000000000002,83,11779.79,32.60000000000002,2.737,0.0,139,522820180,51823982,2.737,295.0,48.53,40.5,1036.0,27,2025-09-11 17:53:40,85.7,8.28,0,300,-1.0,35
running,32.200000000000045,82,11796.6,32.200000000000045,2.765,0.5,139,522819321,51821792,2.765,297.0,48.34,41.0,1026.0,27,2025-09-11 17:53:46,83.7,8.0,0,300,-1.0,35
running,32.39999999999998,82,11799.22,32.39999999999998,2.774,0.5,140,522819216,51821430,2.774,298.0,48.34,41.0,1026.0,27,2025-09-11 17:53:47,83.7,8.0,0,300,-1.0,35
running,32.60000000000002,82,11815.37,32.60000000000002,2.774,0.0,141,522818453,51819280,2.774,292.0,48.56,40.0,1019.0,27,2025-09-11 17:53:53,90.7,8.59,0,300,-1.0,35
running,32.60000000000002,82,11820.82,32.60000000000002,2.774,0.0,142,522818208,51818546,2.774,294.0,48.65,40.0,1013.0,27,2025-09-11 17:53:55,91.7,8.68,0,300,-1.0,35
running,32.799999999999955,82,11833.23,32.799999999999955,2.774,0.0,141,522818051,51816857,2.774,300.0,48.56,40.75,1000.0,27,2025-09-11 17:54:00,85.7,8.46,0,300,-1.0,35
running,32.39999999999998,81,11844.56,32.39999999999998,2.743,0.5,142,522819162,51816189,2.743,300.0,48.65,41.0,979.0,27,2025-09-11 17:54:04,84.7,8.46,0,300,-1.0,35
running,32.39999999999998,81,11861.71,32.39999999999998,2.753,0.5,139,522820840,51815146,2.753,302.0,48.87,41.0,1008.0,27,2025-09-11 17:54:10,88.7,8.46,0,300,-1.0,35
running,32.799999999999955,81,11867.07,32.799999999999955,2.753,0.5,140,522821375,51814850,2.753,302.0,48.87,40.75,1019.0,27,2025-09-11 17:54:12,91.7,8.59,0,300,-1.0,35
running,32.799999999999955,81,11869.74,32.799999999999955,2.762,0.5,140,522821629,51814667,2.762,303.0,48.87,41.0,1022.0,27,2025-09-11 17:54:13,96.5,8.68,0,300,-1.0,35
running,33.0,82,11887.39,33.0,2.762,0.0,140,522823442,51814226,2.762,292.0,48.87,39.75,1010.0,27,2025-09-11 17:54:19,90.7,8.68,0,300,-1.0,35
running,33.0,81,11890.18,33.0,2.762,0.5,141,522823726,51814363,2.762,289.0,48.87,39.0,1023.0,27,2025-09-11 17:54:20,96.5,8.78,0,300,-1.0,35
running,33.0,81,11904.96,33.0,2.781,0.0,142,522824843,51815858,2.781,292.0,48.87,39.5,1044.0,27,2025-09-11 17:54:25,94.5,8.78,0,300,-1.0,35
running,33.0,82,11922.77,33.0,2.79,0.0,141,522825725,51818193,2.79,293.0,48.68,40.0,1033.0,27,2025-09-11 17:54:31,91.7,8.78,0,300,-1.0,35
running,33.0,82,11925.75,33.0,2.79,0.0,140,522825851,51818600,2.79,293.0,48.68,40.0,1036.0,27,2025-09-11 17:54:32,91.7,8.68,0,300,-1.0,35
running,33.200000000000045,81,11943.38,33.200000000000045,2.809,0.5,141,522826726,51820919,2.809,294.0,48.5,39.75,1064.0,27,2025-09-11 17:54:38,96.5,8.78,0,300,-1.0,35
running,33.0,82,11951.92,33.0,2.818,0.0,141,522827145,51822045,2.818,294.0,48.68,40.0,1061.0,27,2025-09-11 17:54:41,93.7,8.59,0,300,-1.0,35
running,32.200000000000045,81,11968.6,32.200000000000045,2.837,0.5,143,522827797,51824340,2.837,294.0,48.59,39.75,1062.0,27,2025-09-11 17:54:47,93.7,8.68,0,300,-1.0,35
running,32.0,81,11976.25,32.0,2.837,0.0,141,522827658,51825426,2.837,299.0,48.59,40.25,1046.0,27,2025-09-11 17:54:50,93.7,8.78,0,300,-1.0,35
running,32.0,80,11981.81,32.0,2.818,0.0,141,522827202,51825953,2.818,303.0,48.34,40.5,1032.0,27,2025-09-11 17:54:52,95.5,8.96,0,300,-1.0,35
running,32.39999999999998,79,11991.92,32.39999999999998,2.799,0.5,138,522826259,51826699,2.799,307.0,48.5,40.5,1010.0,27,2025-09-11 17:54:56,81.0,8.59,0,300,-1.0,35
running,32.39999999999998,80,12003.95,32.39999999999998,2.762,0.0,138,522825099,51827482,2.762,306.0,48.62,41.0,956.0,27,2025-09-11 17:55:01,85.7,8.87,0,300,-1.0,35
